Date,Open,High,Low,Close,Volume,Adj Close
2013-06-11,171175.00,171394.00,170000.00,170150.00,42000,170150.00
2013-06-10,173750.00,173810.00,172191.00,172875.00,42900,172875.00
2013-06-07,170351.00,173256.00,170351.00,172900.00,82000,172900.00
2013-06-06,167275.00,169877.00,166760.00,169877.00,47900,169877.00
2013-06-05,169800.00,169800.00,166600.00,167400.00,66100,167400.00
2013-06-04,170703.00,170900.00,169360.00,169850.00,59800,169850.00
2013-06-03,171900.00,172000.00,169607.00,170911.00,47400,170911.00
2013-05-31,172450.00,172450.00,170801.00,171300.00,39400,171300.00
2013-05-30,170000.00,172440.00,170000.00,172200.00,71800,172200.00
2013-05-29,167799.00,169948.00,167139.00,169402.00,36800,169402.00
2013-05-28,168357.00,168679.00,167673.00,168400.00,54700,168400.00
2013-05-24,166137.00,166137.00,164940.00,166020.00,47800,166020.00
2013-05-23,165320.00,167500.00,164243.00,166980.00,59300,166980.00
2013-05-22,169100.00,170060.00,166638.00,167600.00,72500,167600.00
2013-05-21,169700.00,170000.00,168844.00,169189.00,41700,169189.00
2013-05-20,169400.00,170250.00,168959.00,169200.00,39700,169200.00
2013-05-17,168483.00,169558.00,167608.00,169400.00,78700,169400.00
2013-05-16,168700.00,168700.00,166944.00,167303.00,57900,167303.00
2013-05-15,168728.00,169475.00,168205.00,168940.00,68900,168940.00
2013-05-14,168150.00,169267.00,167802.00,169267.00,55000,169267.00
2013-05-13,168207.00,168500.00,167133.00,167380.00,61900,167380.00
2013-05-10,166300.00,167780.00,166300.00,167780.00,53700,167780.00
2013-05-09,166098.00,166866.00,165505.00,166100.00,29500,166100.00
2013-05-08,164901.00,166273.00,164150.00,166273.00,71900,166273.00
2013-05-07,165599.00,165599.00,164236.00,164690.00,36100,164690.00
2013-05-06,166800.00,166869.00,164250.00,164990.00,71600,164990.00
2013-05-03,162350.00,163771.00,162345.00,162904.00,45000,162904.00
2013-05-02,159878.00,160908.00,159632.00,160857.00,35900,160857.00
2013-05-01,159360.00,160545.00,159100.00,159699.00,54900,159699.00
2013-04-30,159899.00,159950.00,158450.00,159000.00,54100,159000.00
2013-04-29,160800.00,160900.00,159700.00,159700.00,39400,159700.00
2013-04-26,161295.00,161835.00,159760.00,160618.00,45600,160618.00
2013-04-25,160460.00,161969.00,160339.00,161025.00,55500,161025.00
2013-04-24,159999.00,160465.00,159600.00,159950.00,34900,159950.00
2013-04-23,158000.00,160000.00,158000.00,159980.00,47100,159980.00
2013-04-22,158200.00,158490.00,156230.00,157342.00,31000,157342.00
2013-04-19,155800.00,158170.00,154800.00,157861.00,58600,157861.00
2013-04-18,157450.00,157565.00,154145.00,154526.00,41300,154526.00
2013-04-17,159600.00,159650.00,156554.00,157700.00,45300,157700.00
2013-04-16,158159.00,161175.00,157775.00,161000.00,55300,161000.00
2013-04-15,160000.00,161046.00,156693.00,157000.00,61600,157000.00
2013-04-12,159650.00,160525.00,159461.00,160525.00,31100,160525.00
2013-04-11,159500.00,160360.00,159180.00,159935.00,49000,159935.00
2013-04-10,157802.00,159500.00,157400.00,159400.00,42800,159400.00
2013-04-09,158150.00,158201.00,157183.00,157570.00,19700,157570.00
2013-04-08,156580.00,158000.00,155472.00,158000.00,28400,158000.00
2013-04-05,155765.00,156540.00,155044.00,156330.00,48000,156330.00
2013-04-04,156740.00,158330.00,156586.00,157557.00,46600,157557.00
2013-04-03,158100.00,158180.00,156080.00,156400.00,48500,156400.00
2013-04-02,155999.00,158180.00,155742.00,157550.00,61800,157550.00
2013-04-01,155800.00,156684.00,154744.00,155253.00,30500,155253.00
2013-03-28,155000.00,156634.00,154550.00,156280.00,39900,156280.00
2013-03-27,155300.00,155300.00,154050.00,154630.00,22700,154630.00
2013-03-26,154120.00,155708.00,154066.00,155708.00,52400,155708.00
2013-03-25,154100.00,154803.00,152900.00,153784.00,28600,153784.00
2013-03-22,153040.00,154009.00,152972.00,153741.00,22000,153741.00
2013-03-21,153080.00,153812.00,152682.00,153000.00,40300,153000.00
2013-03-20,153200.00,153825.00,152840.00,153397.00,65900,153397.00
2013-03-19,153561.00,154040.00,152028.00,152571.00,60000,152571.00
2013-03-18,153300.00,154251.00,152883.00,153241.00,70200,153241.00
2013-03-15,155066.00,155631.00,153500.00,153500.00,156800,153500.00
2013-03-14,155900.00,156455.00,155501.00,155990.00,49600,155990.00
2013-03-13,154640.00,155590.00,154547.00,155431.00,44100,155431.00
2013-03-12,156200.00,156225.00,153413.00,154346.00,54500,154346.00
2013-03-11,155950.00,156210.00,155200.00,155978.00,58900,155978.00
2013-03-08,156186.00,156186.00,154800.00,155411.00,31900,155411.00
2013-03-07,155099.00,155417.00,154683.00,155210.00,46000,155210.00
2013-03-06,155000.00,155369.00,154208.00,155095.00,40700,155095.00
2013-03-05,153999.00,155230.00,153200.00,154425.00,57100,154425.00
2013-03-04,152378.00,153000.00,150803.00,152955.00,97400,152955.00
2013-03-01,152364.00,153500.00,150800.00,152750.00,51200,152750.00
2013-02-28,152450.00,153739.00,152323.00,152600.00,87800,152600.00
2013-02-27,148400.00,152099.00,148353.00,151916.00,47900,151916.00
2013-02-26,149524.00,149599.00,147950.00,148320.00,40600,148320.00
2013-02-25,152251.00,153010.00,148215.00,149900.00,53900,149900.00
2013-02-22,151495.00,152362.00,150904.00,152009.00,48100,152009.00
2013-02-21,151002.00,151369.00,150048.00,150500.00,45100,150500.00
2013-02-20,152695.00,153160.00,151000.00,151000.00,106300,151000.00
2013-02-19,150250.00,152498.00,150099.00,152498.00,55100,152498.00
2013-02-15,149815.00,153090.00,149620.00,150141.00,54600,150141.00
2013-02-14,147750.00,149804.00,147478.00,149240.00,50000,149240.00
2013-02-13,147126.00,147767.00,147046.00,147750.00,46500,147750.00
2013-02-12,146200.00,147362.00,146100.00,147125.00,34900,147125.00
2013-02-11,146220.00,146597.00,145835.00,145835.00,17300,145835.00
2013-02-08,146320.00,146686.00,145521.00,146374.00,26400,146374.00
2013-02-07,146944.00,147350.00,146175.00,146260.00,54900,146260.00
2013-02-06,146600.00,147090.00,146401.00,146735.00,40600,146735.00
2013-02-05,145879.00,147323.00,145879.00,146825.00,39200,146825.00
2013-02-04,146943.00,146943.00,145010.00,145010.00,27300,145010.00
2013-02-01,146759.00,148562.00,146106.00,147086.00,47700,147086.00
2013-01-31,145250.00,146150.00,144555.00,145875.00,58400,145875.00
2013-01-30,146600.00,146600.00,145270.00,145505.00,40800,145505.00
2013-01-29,146640.00,146810.00,146000.00,146495.00,57100,146495.00
2013-01-28,147475.00,147475.00,146420.00,146720.00,42400,146720.00
2013-01-25,146700.00,147312.00,145963.00,147290.00,72000,147290.00
2013-01-24,145635.00,147250.00,145635.00,146227.00,115800,146227.00
2013-01-23,144775.00,145690.00,144250.00,145568.00,40700,145568.00
2013-01-22,143585.00,144805.00,143014.00,144805.00,68500,144805.00
2013-01-18,143700.00,143792.00,142670.00,143502.00,85200,143502.00
2013-01-17,143228.00,143607.00,142738.00,143484.00,46400,143484.00
2013-01-16,143000.00,143146.00,142500.00,142964.00,49600,142964.00
2013-01-15,142544.00,143401.00,142131.00,143205.00,41500,143205.00
2013-01-14,141745.00,143043.00,141320.00,143000.00,37800,143000.00
2013-01-11,142000.00,142050.00,141390.00,141525.00,40200,141525.00
2013-01-10,140750.00,142000.00,140247.00,141768.00,55400,141768.00
2013-01-09,141188.00,141365.00,139819.00,140000.00,39400,140000.00
2013-01-08,140195.00,141000.00,139584.00,141000.00,61700,141000.00
2013-01-07,140949.00,140949.00,139731.00,140190.00,60400,140190.00
2013-01-04,140879.00,141004.00,140047.00,140803.00,34700,140803.00
2013-01-03,140000.00,141476.00,139278.00,140549.00,100200,140549.00
2013-01-02,136850.00,139627.00,136850.00,139610.00,83200,139610.00
2012-12-31,132500.00,134596.00,132400.00,134060.00,119800,134060.00
2012-12-28,133649.00,133649.00,132901.00,133000.00,134500,133000.00
2012-12-27,134200.00,134499.00,133125.00,133900.00,135300,133900.00
2012-12-26,134650.00,134940.00,133511.00,133927.00,90400,133927.00
2012-12-24,134305.00,135002.00,134003.00,134660.00,69100,134660.00
2012-12-21,135145.00,135677.00,134550.00,134800.00,111600,134800.00
2012-12-20,135055.00,136208.00,135025.00,135936.00,158500,135936.00
2012-12-19,135000.00,136015.00,134720.00,135200.00,147800,135200.00
2012-12-18,134980.00,135700.00,134750.00,135700.00,212700,135700.00
2012-12-17,134495.00,135000.00,134320.00,134850.00,146800,134850.00
2012-12-14,134375.00,134561.00,133662.00,133795.00,93000,133795.00
2012-12-13,134500.00,134745.00,133542.00,134200.00,145800,134200.00
2012-12-12,131100.00,135010.00,131100.00,134000.00,332700,134000.00
2012-12-11,130859.00,131349.00,130432.00,130831.00,90800,130831.00
2012-12-10,131090.00,131090.00,130497.00,130788.00,71600,130788.00
2012-12-07,131420.00,131544.00,130500.00,131090.00,45300,131090.00
2012-12-06,131695.00,131801.00,130764.00,131240.00,45700,131240.00
2012-12-05,131048.00,131908.00,130545.00,131444.00,64900,131444.00
2012-12-04,131775.00,131887.00,130733.00,130890.00,44200,130890.00
2012-12-03,132373.00,132850.00,131700.00,131890.00,51900,131890.00
2012-11-30,131873.00,132420.00,131617.00,131916.00,65900,131916.00
2012-11-29,132795.00,132924.00,131495.00,131875.00,47800,131875.00
2012-11-28,131800.00,132415.00,130955.00,132291.00,94000,132291.00
2012-11-27,132400.00,132956.00,132001.00,132004.00,48800,132004.00
2012-11-26,132237.00,132500.00,131943.00,132411.00,50200,132411.00
2012-11-23,131718.00,132606.00,131700.00,132606.00,23700,132606.00
2012-11-21,130300.00,131321.00,130170.00,131310.00,60400,131310.00
2012-11-20,130145.00,130282.00,129332.00,130203.00,31600,130203.00
2012-11-19,130030.00,130556.00,129531.00,130000.00,73700,130000.00
2012-11-16,128475.00,129345.00,127500.00,129345.00,49700,129345.00
2012-11-15,128150.00,128920.00,127700.00,128178.00,58700,128178.00
2012-11-14,129745.00,129745.00,127800.00,128150.00,83200,128150.00
2012-11-13,127845.00,130110.00,127659.00,128925.00,63600,128925.00
2012-11-12,128250.00,128498.00,127793.00,128160.00,50700,128160.00
2012-11-09,126847.00,128738.00,125950.00,127585.00,72600,127585.00
2012-11-08,128605.00,129711.00,126900.00,126900.00,79800,126900.00
2012-11-07,130205.00,130228.00,127962.00,128359.00,60500,128359.00
2012-11-06,130516.00,131066.00,129971.00,130673.00,68000,130673.00
2012-11-05,130755.00,130755.00,128150.00,130300.00,78000,130300.00
2012-11-02,132638.00,132638.00,130402.00,130550.00,28600,130550.00
2012-11-01,130053.00,131433.00,129784.00,131400.00,81600,131400.00
2012-10-31,130500.00,130500.00,129264.00,129505.00,100900,129505.00
2012-10-26,130899.00,130899.00,129475.00,129725.00,56800,129725.00
2012-10-25,131060.00,131060.00,130248.00,130582.00,46100,130582.00
2012-10-24,131357.00,131555.00,130265.00,130445.00,48800,130445.00
2012-10-23,131250.00,131600.00,130261.00,130570.00,78900,130570.00
2012-10-22,133643.00,134000.00,131800.00,132609.00,61800,132609.00
2012-10-19,135350.00,135423.00,132800.00,133841.00,47700,133841.00
2012-10-18,135800.00,136345.00,135400.00,135400.00,76800,135400.00
2012-10-17,134400.00,135849.00,134400.00,135766.00,74900,135766.00
2012-10-16,134000.00,134970.00,134000.00,134850.00,35600,134850.00
2012-10-15,132750.00,133855.00,132430.00,133605.00,29300,133605.00
2012-10-12,133740.00,134327.00,132341.00,132502.00,32400,132502.00
2012-10-11,134400.00,134400.00,133010.00,133013.00,19300,133013.00
2012-10-10,133880.00,134115.00,132800.00,133066.00,29400,133066.00
2012-10-09,135200.00,135700.00,133880.00,133880.00,40200,133880.00
2012-10-08,135602.00,135915.00,135180.00,135400.00,28100,135400.00
2012-10-05,135900.00,136100.00,135157.00,135555.00,59300,135555.00
2012-10-04,134475.00,135725.00,134461.00,135281.00,69800,135281.00
2012-10-03,133500.00,134460.00,132820.00,134065.00,50500,134065.00
2012-10-02,133600.00,133911.00,132595.00,133227.00,41000,133227.00
2012-10-01,132630.00,134285.00,132630.00,133000.00,67200,133000.00
2012-09-28,132375.00,132707.00,131212.00,132700.00,72600,132700.00
2012-09-27,133000.00,133000.00,132115.00,132408.00,63200,132408.00
2012-09-26,132199.00,133590.00,132199.00,132490.00,39200,132490.00
2012-09-25,133348.00,134075.00,132170.00,132485.00,47700,132485.00
2012-09-24,133505.00,134535.00,133000.00,133034.00,38500,133034.00
2012-09-21,134490.00,134892.00,133934.00,134584.00,38700,134584.00
2012-09-20,132125.00,134205.00,131935.00,133816.00,49000,133816.00
2012-09-19,132715.00,133810.00,132715.00,133300.00,63600,133300.00
2012-09-18,132350.00,132898.00,132324.00,132898.00,37300,132898.00
2012-09-17,132700.00,133101.00,132490.00,132685.00,42000,132685.00
2012-09-14,132850.00,133789.00,132005.00,133000.00,85500,133000.00
2012-09-13,129770.00,132851.00,129770.00,132851.00,86900,132851.00
2012-09-12,129590.00,130540.00,129225.00,130150.00,52800,130150.00
2012-09-11,130245.00,130367.00,129702.00,130170.00,43200,130170.00
2012-09-10,129961.00,130717.00,129700.00,129700.00,39800,129700.00
2012-09-07,129887.00,130039.00,129610.00,129942.00,90900,129942.00
2012-09-06,128050.00,129597.00,128050.00,129597.00,80900,129597.00
2012-09-05,126315.00,128000.00,126315.00,127770.00,68700,127770.00
2012-09-04,126340.00,126654.00,126077.00,126279.00,24300,126279.00
2012-08-31,126515.00,126950.00,126021.00,126560.00,45400,126560.00
2012-08-30,126212.00,126425.00,126021.00,126183.00,30100,126183.00
2012-08-29,126888.00,127137.00,126300.00,126800.00,44000,126800.00
2012-08-28,128000.00,128315.00,127442.00,127502.00,33400,127502.00
2012-08-27,128059.00,128624.00,127636.00,128198.00,38500,128198.00
2012-08-24,127400.00,128234.00,127400.00,128225.00,20400,128225.00
2012-08-23,128320.00,128397.00,127710.00,127800.00,21600,127800.00
2012-08-22,127870.00,128876.00,127769.00,128605.00,39000,128605.00
2012-08-21,128698.00,128803.00,127602.00,128000.00,29800,128000.00
2012-08-20,128370.00,128615.00,127988.00,128600.00,23200,128600.00
2012-08-17,127940.00,128880.00,127830.00,128880.00,47800,128880.00
2012-08-16,127150.00,128252.00,126801.00,127655.00,39400,127655.00
2012-08-15,127254.00,127780.00,127001.00,127007.00,30600,127007.00
2012-08-14,127607.00,127915.00,127089.00,127375.00,31600,127375.00
2012-08-13,127000.00,127612.00,126790.00,127380.00,34200,127380.00
2012-08-10,126640.00,127250.00,126306.00,127175.00,22800,127175.00
2012-08-09,127000.00,127498.00,126600.00,126800.00,22400,126800.00
2012-08-08,127020.00,127184.00,126379.00,127000.00,38800,127000.00
2012-08-07,128240.00,128575.00,126930.00,127020.00,49100,127020.00
2012-08-06,129000.00,129040.00,127740.00,127789.00,61900,127789.00
2012-08-03,127000.00,128538.00,127000.00,128479.00,71800,128479.00
2012-08-02,126121.00,126699.00,124950.00,126290.00,50200,126290.00
2012-08-01,127500.00,127903.00,123418.00,127400.00,80000,127400.00
2012-07-31,127500.00,127732.00,126915.00,127445.00,38400,127445.00
2012-07-30,127500.00,128109.00,127225.00,127950.00,56800,127950.00
2012-07-27,127200.00,128040.00,127200.00,127735.00,71000,127735.00
2012-07-26,127000.00,127676.00,126626.00,127150.00,54100,127150.00
2012-07-25,125731.00,126309.00,125040.00,126000.00,47400,126000.00
2012-07-24,125330.00,125744.00,124600.00,125470.00,26300,125470.00
2012-07-23,124740.00,126250.00,124619.00,125458.00,43900,125458.00
2012-07-20,126400.00,126400.00,125451.00,125730.00,32200,125730.00
2012-07-19,127541.00,127775.00,126303.00,126995.00,29400,126995.00
2012-07-18,127100.00,127988.00,127100.00,127389.00,52400,127389.00
2012-07-17,126100.00,127753.00,125640.00,127655.00,77700,127655.00
2012-07-16,126500.00,126650.00,125300.00,125937.00,49500,125937.00
2012-07-13,125876.00,126715.00,125409.00,126625.00,54400,126625.00
2012-07-12,125444.00,125924.00,124834.00,125321.00,43800,125321.00
2012-07-11,125101.00,126549.00,125058.00,125936.00,69700,125936.00
2012-07-10,125420.00,125500.00,124500.00,124985.00,82800,124985.00
2012-07-09,123843.00,125475.00,123629.00,124901.00,54900,124901.00
2012-07-06,124200.00,124230.00,123227.00,123898.00,37200,123898.00
2012-07-05,125000.00,125525.00,124783.00,124810.00,26700,124810.00
2012-07-03,125250.00,125719.00,124853.00,125500.00,30900,125500.00
2012-07-02,124895.00,125495.00,124335.00,125495.00,96200,125495.00
2012-06-29,124010.00,124950.00,123880.00,124945.00,67700,124945.00
2012-06-28,122000.00,123435.00,121600.00,123435.00,26900,123435.00
2012-06-27,122400.00,123577.00,122334.00,122950.00,66600,122950.00
2012-06-26,120750.00,122620.00,120701.00,122129.00,59900,122129.00
2012-06-25,121630.00,121825.00,120685.00,120700.00,59300,120700.00
2012-06-22,122055.00,123079.00,121491.00,122670.00,26500,122670.00
2012-06-21,123605.00,124126.00,121594.00,121744.00,34400,121744.00
2012-06-20,124435.00,124441.00,122800.00,123750.00,44100,123750.00
2012-06-19,123435.00,124564.00,123435.00,124440.00,66700,124440.00
2012-06-18,122855.00,123720.00,122855.00,123276.00,38900,123276.00
2012-06-15,123166.00,123734.00,123000.00,123375.00,103200,123375.00
2012-06-14,121000.00,122950.00,121000.00,122600.00,61400,122600.00
2012-06-13,121400.00,121686.00,120426.00,120855.00,46400,120855.00
2012-06-12,120500.00,121934.00,120203.00,121740.00,39000,121740.00
2012-06-11,122000.00,122299.00,120385.00,120715.00,39300,120715.00
2012-06-08,121000.00,122005.00,120600.00,122000.00,29200,122000.00
2012-06-07,121541.00,121900.00,120664.00,121175.00,60500,121175.00
2012-06-06,118825.00,120929.00,118500.00,120741.00,98300,120741.00
2012-06-05,118847.00,119394.00,118626.00,118905.00,53400,118905.00
2012-06-04,118995.00,119303.00,118241.00,119183.00,46900,119183.00
2012-06-01,118000.00,119845.00,118000.00,119845.00,103400,119845.00
2012-05-31,118875.00,120019.00,118252.00,118850.00,72600,118850.00
2012-05-30,119575.00,119899.00,118844.00,119250.00,51300,119250.00
2012-05-29,119800.00,120400.00,119575.00,120133.00,34400,120133.00
2012-05-25,120000.00,120480.00,119064.00,119500.00,31100,119500.00
2012-05-24,120298.00,120540.00,119697.00,120217.00,24100,120217.00
2012-05-23,119600.00,120461.00,119180.00,120455.00,54000,120455.00
2012-05-22,120090.00,121562.00,119750.00,120550.00,30200,120550.00
2012-05-21,119755.00,120275.00,119122.00,120220.00,28500,120220.00
2012-05-18,120850.00,120850.00,119155.00,119850.00,48600,119850.00
2012-05-17,121550.00,122134.00,120625.00,120850.00,67400,120850.00
2012-05-16,121550.00,122150.00,121372.00,121800.00,49900,121800.00
2012-05-15,121230.00,121919.00,121100.00,121425.00,57700,121425.00
2012-05-14,121525.00,122230.00,121410.00,121675.00,78800,121675.00
2012-05-11,122500.00,123470.00,122254.00,122795.00,60500,122795.00
2012-05-10,123345.00,123750.00,122719.00,122950.00,57900,122950.00
2012-05-09,122201.00,123225.00,122201.00,122560.00,72900,122560.00
